first_name,middle_name,last_name,label,scopus_id
KATHERINE,,SMITH,KATHERINE SMITH,
KEITH,,SMITH,KEITH SMITH,
KIMBERLY,,SMITH,KIMBERLY SMITH,
KYLIE,,SMITH,"Smith, Kylie E.",57202754013
L,VANESSA,SMITH,"Smith, L. Vanessa",15849368000
LANCE,C,SMITH,LANCE C SMITH,
MICHAEL,L,SMITH,"Smith, Michael L.",57212869488
MICHAEL,P,SMITH,MICHAEL P SMITH,
MIKE,,SMITH,"Smith, Michael L.",57212869488
PAUL,A,SMITH,"Smith, Paul A.",55588809750
PETER,,SMITH,"Smith, Peter N.",57203375704
PETER,N,SMITH,"Smith, Peter N.",57203375704
PN,,SMITH,"Smith, Peter N.",57203375704
R,TODD,SMITH,"Smith, R. Todd",55727378300
RICHARD,,SMITH,"Smith, Richard L.",57189399052
RICHARD,L,SMITH,"Smith, Richard L.",57189399052
RICK,,SMITH,"Smith, Richard L.",57189399052
RON,,SMITH,"Smith, Ron P.",8060705700
RON,P,SMITH,"Smith, Ron P.",8060705700
ROY,,SMITH,ROY SMITH,
SARAH,,SMITH,SARAH SMITH,
SHERYL,WINSTON,SMITH,"Smith, Sheryl Winston",55567933300
STANLEY,D,SMITH,"Smith, Stanley D.",55702268100
STEPHEN,,SMITH,"Smith, Stephen D.",55574243631
STEPHEN,D,SMITH,"Smith, Stephen D.",55574243631
STEVE,,SMITH,"Smith, Stephen D.",55574243631
STEVEN,,SMITH,"Smith, Stephen D.",55574243631
TODD,,SMITH,"Smith, R. Todd",55727378300
TOM,,SMITH,"Smith, Tom",57196435151
TONY,,SMITH,"Smith, Anthony A.",55498582600
VANESSA,,SMITH,"Rodríguez Mendizábal, Hugo",20436065000
VERNON,,SMITH,"Smith, Vernon L.",7401798683
WILLIAM,,SMITH,"Smith, William T.",7406470124
WILLIAM,T,SMITH,"Smith, William T.",7406470124
CLIFFORD,W,SMITH JR,"Smith, Clifford W.",7501660328
JOHN,,SMITHIN,"Smithin, John Nicholas",6508035872
CHARLES,,SMITHSON,"Smithson, Charles W.",15828159200
MARGARET,,SMOLLER,"Smoller, Margaret Monroe",6602288680
MM,,SMOLLER,"Smoller, Margaret Monroe",6602288680
BERTH,,SMOLUK,BERTH SMOLUK,
SJAK,,SMOULDERS,"Smulders, Sjak A.",6603672067
SJAK,,SMULDERS,"Smulders, Sjak A.",6603672067
RUSSELL,,SMYTH,"Smyth, Russell",55112813700
ANDREW,,SNELL,"Snell, Andy J.",35846301600
MARK,,SNIDERMAN,"Sniderman, Mark S.",8858327500
MARIA,,SNOBOHM,MARIA SNOBOHM,
ART,,SNOW,ART SNOW,
KEN,,SNOWDEN,"Snowden, Kenneth A.",24364994500
DENNIS,J,SNOWER,"Snower, Dennis J.",6603903623
CHRIS,,SNYDER,"Snyder, Christopher M.",57209633419
CHRISTOPHER,,SNYDER,"Snyder, Christopher M.",57209633419
JIM,,SNYDER,"Snyder, James M.",7401499166
JACKY,,SO,JACKY SO,
JONGIL,,SO,"So, Jongil",36712605700
ILTON,,SOARES,"Soares, Ilton",36342902900
RODRIGO,,SOARES,"Soares, Rodrigo R.",8290422700
RODRIGO,O,SOARES,"Soares, Rodrigo R.",8290422700
RODRIGO,OLIVEIRA,SOARES,"Soares, Rodrigo R.",8290422700
PAULO,,SOARES DE PINHO,"De Pinho, Paulo Soares",6603889274
PAULO,,SOARES PINHO,"De Pinho, Paulo Soares",6603889274
JORGE,,SOBEHART,"Soběhart, Jorge R.",6602620221
JOEL,,SOBEL,"Sobel, Joel",7101897288
DOROTHY,,SOBOL,DOROTHY SOBOL,
NADIA,,SOBOLEVA,NADIA SOBOLEVA,
P,,SODERLIND,"Söderlind, Paul",7003786333
PAUL,,SODERLIND,"Söderlind, Paul",7003786333
JOHAN,,SODERSTROM,JOHAN SODERSTROM,
NAOMI,,SODERSTROM,"Soderstrom, Naomi Siegel",7003594471
U,,SODERSTROM,"Söderström, Ulf",9277354700
ULF,,SODERSTROM,"Söderström, Ulf",9277354700
PAOLO,,SODINI,"Sodini, Paolo",8103415200
PAUL,,SOEDERLIND,PAUL SOEDERLIND,
YUTAKA,,SOEJIMA,YUTAKA SOEJIMA,
GIL,,SOFFER,"Soffer, Gil",37125050500
LENNY,,SOFFER,LENNY SOFFER,
LEONARD,,SOFFER,"Soffer, Leonard C.",6603158937
GEORGE,,SOFIANOS,"Sofianos, George",6508122153
JE,IK,SOHN,JE IK SOHN,
WOOK,,SOHN,"Sohn, Wook",16317466200
ELVIRA,,SOJLI,"Sojli, Elvira",15926218000
JONATHAN,,SOKOBIN,"Sokobin, Jonathan S.",12790862200
MEIR,,SOKOLER,"Sokoler, Meir",24497667500
KEN,,SOKOLOFF,"Sokoloff, Kenneth L.",6602838457
KENNETH,,SOKOLOFF,"Sokoloff, Kenneth L.",6602838457
TATYANA,,SOKOLYK,"Sokolyk, Tatyana",36661520200
MARTIN,,SOLA,"Sola, Martin",56235682000
JAY,,SOLED,"Soled, Jay A.",8779325900
MARK,,SOLIMAN,"Soliman, Mark T.",7201885262
LILIANA,,SOLIS,"Solís, Liliana",24342126600
ROBERT,,SOLLIS,"Sollis, Robert",6602992685
BRUNO,,SOLNIK,"Solnik, Bruno H.",6603109369
ELINOR,HARRIS,SOLOMON,"Solomon, Elinor Harris",8638575900
BOB,,SOLOW,"Solow, Robert M.",7003638236
ROBERT,,SOLOW,"Solow, Robert M.",7003638236
EUGENE,,SOLTES,"Soltes, Eugene F.",34972068600
TOSHIYUKI,,SOMA,TOSHIYUKI SOMA,
E,,SOMANATHAN,"Somanathan, Eswaran",6602767160
SOM,,SOMANATHAN,SOM SOMANATHAN,
MARTIN,,SOMMER,"Sommer, Martin",7103108756
GREG,,SOMMERS,GREG SOMMERS,
MARGIT,,SOMMERSGUTER-REICHMANN,"Sommersguter-Reichmann, Margit",6506384237
DAG,EINAR,SOMMERVOLL,"Sommervoll, Dag Einar",6506137248
JENS,,SONDERGAARD,"Søndergaard, Jens",19337880400
DIETER,,SONDERMANN,"Sondermann, Dieter",6602220989
PRATAP,,SONDHI,PRATAP SONDHI,
H,METE,SONER,"Soner, Halil Meté",6701784125
BYRON,,SONG,"Song, Byron Y.",49864620900
CHEN,,SONG,CHEN SONG,
FENGHUA,,SONG,"Song, Fenghua",35849317400
FRANK,M,SONG,"Song, Frank M.",7203075605
JAE,EUN,SONG,"Song, Jae-eun",55500927700
KEKE,,SONG,"Song, Keke",36844647500
KYOJIK,,SONG,"Roy Song, Kyojik",37122779500
LIANG,,SONG,LIANG SONG,
LIGANG,,SONG,"Song, Ligang",24578045100
MINSUP,,SONG,"Song, Minsup",56873054500
MOON,H,SONG,"Song, Moon H.",7401474195
WEI-LING,,SONG,"Song, Wei Ling",7401655275
WEIHONG,,SONG,"Song, Weihong",55459513900
WEILING,,SONG,"Song, Wei Ling",7401655275
FATMA,,SONMEZ,"Sonmez, Fatma",55827183500
ULRICH,,SONNEMANN,"Sonnemann, Ulrich",55797275500
JOEP,,SONNEMANS,"Sonnemans, Joep",6701794826
FREDERIC,,SONNEY,"Sonney, Frédéric",38862920800
TETSUSHI,,SONOBE,"Sonobe, Tetsushi",7005665322
RAMANA,,SONTI,"Sonti, Ramana",24923810100
BILLY,,SOO,"Soo, Billy S.",6603789846
RAJEEV,,SOOREEA,"Sooreea, Rajeev",55185152800
BEN,,SOPRANZETTI,"Sopranzetti, Ben J.",6508329786
BEN,J,SOPRANZETTI,"Sopranzetti, Ben J.",6508329786
KIMMO,,SORAMAKI,"Soramäki, Kimmo",16054054300
BENT,,SORENSEN,"Sørensen, Bent E.",7201532199
BENT,E,SORENSEN,"Sørensen, Bent E.",7201532199
BJARNE,,SORENSEN,"Sörensen, Bjarne G.",24361571600
CARSTEN,,SORENSEN,"Sørensen, Carsten",7102879062
JESPER,,SORENSEN,"Sørensen, Jesper B.",7403200405
MARTIN,,SORENSEN,MARTIN SORENSEN,
MORTEN,,SORENSEN,"SØrensen, Morten",23025983500
PETER,,SORENSEN,"Sørensen, Peter Norman",8419350500
PETER,NORMAN,SORENSEN,"Sørensen, Peter Norman",8419350500
STEFFEN,,SORENSEN,"Sorensen, Steffen",27467936300
OLAV,,SORENSON,"Sorenson, Olav",6602116424
SORIN,,SORESCU,"Sorescu, Sorin M.",6602494177
SORIN,M,SORESCU,"Sorescu, Sorin M.",6602494177
SORTIN,M,SORESCU,"Sorescu, Sorin M.",6602494177
LARS,,SORGARD,"SØrgard, Lars",6602083817
MARCO,,SORGE,"Sorge, Marco",55647166143
GERHARD,,SORGER,"Sorger, Gerhard",7006844514
PILAR,,SORIANO,"Soriano, Pilar",57213009654
HOWARD,,SORKIN,HOWARD SORKIN,
DIDIER,,SORNETTE,"Sornette, Didier",7102654290
GHULAM,,SORWAR,"Sorwar, Ghulam",22939028000
VEDRAN,,SOSIC,"Šošić, Vedran",14833265700
DAVID,,SOSKICE,"Soskice, David W.",6602984768
NATHAN,,SOSNER,"Sosner, Nathan",22935930000
DENIS,,SOSYURA,"Sosyura, Denis",55255163100
GLORIA,M,SOTO,"Soto, Gloria M.",7006726085
R,,SOTO,R SOTO,
THEODORE,,SOUGIANIS,"Sougiannis, Theodore",6602931011
THEODORE,,SOUGIANNIS,"Sougiannis, Theodore",6602931011
JEFF,,SOULE,JEFF SOULE,
NICHOLAS,,SOULELES,"Souleles, Nicholas S.",55893152500
NICHOLAS,S,SOULELES,"Souleles, Nicholas S.",55893152500
NICK,,SOULELES,"Souleles, Nicholas S.",55893152500
ISSOUF,,SOUMARE,"Soumaré, Issouf",15823113200
LARRY,,SOUTHWICK,"Southwick, Lawrence",7005603793
LAWRENCE,,SOUTHWICK,"Southwick, Lawrence",7005603793
ROHIT,D,SOUZA,ROHIT D SOUZA,
FALLAW,,SOWELL,"Sowell, Fallaw B.",6506316171
RHIANNON,,SOWERBUTTS,"Sowerbutts, Rhiannon",57190221517
REFIK,,SOYER,"Soyer, Refik",7005810817
CHRISTOPHE,,SPAENJERS,"Spaenjers, Christophe",35204094600
MIKE,,SPAGAT,"Spagat, Michael",7801558010
GIANCARLO,,SPAGNOLO,"Spagnolo, Giancarlo",7004434295
MARINA-ELIZA,,SPALIARA,"Spaliara, Marina Eliza",26644443100
OLIVER,,SPALT,"Spalt, Oliver G.",36624508500
OLIVER,G,SPALT,"Spalt, Oliver G.",36624508500
AXEL,,SPAMANN,AXEL SPAMANN,
HOLGER,,SPAMANN,"Spamann, Holger",12795799500
MARK,,SPANBROEK,MARK SPANBROEK,
MORTEN,,SPANGE,"Spange, Morten",14012524300
ARIS,,SPANOS,"Spanos, Aris",8581721900
DEBORA,,SPAR,"Spar, Debora L.",6602232753
CHRIS,,SPARROW,CHRIS SPARROW,
NIKOLA,,SPATAFORA,"Spatafora, Nikola L.",24069638600
C,,SPATT,"Spatt, Chester S.",6602234506
CHESTER,,SPATT,"Spatt, Chester S.",6602234506
CHESTER,S,SPATT,"Spatt, Chester S.",6602234506
LUIGI,,SPAVENTA,"Spaventa, Luigi",6504650193
MARTIN,,SPECHLER,"Spechler, Martin C.",6602233921
MATT,,SPEIGEL,"Spiegel, Matthew",55144580700
LEWIS,J,SPELLMAN,"Spellman, Lewis J.",6603270252
JAMES,,SPENCE,"Spence, James G.",57190930740
BARBARA,,SPENCER,"Spencer, Barbara",7201938647
CAROLYN,,SPENCER,"Spencer, Carolyn",36796300400
CHRISTOPHER,,SPENCER,"Spencer, Christopher",26634484600
PETER,,SPENCER,"Spencer, Peter D.",24578269400
PETER,D,SPENCER,"Spencer, Peter D.",24578269400
M,GRAZIA,SPERANZA,"Speranza, M. Grazia",7103276665
STEFAN,,SPERLICH,"Sperlich, Stefan A.",6604005492
A,,SPERO,A SPERO,
LEONID,,SPESIVTSEV,LEONID SPESIVTSEV,
WILLIAM,,SPETH,WILLIAM SPETH,
M,,SPIEGEL,"Spiegel, Matthew",55144580700
MARK,,SPIEGEL,"Spiegel, Mark M.",7102565663
MARK,M,SPIEGEL,"Spiegel, Mark M.",7102565663
MATHEW,,SPIEGEL,"Spiegel, Matthew",55144580700
MATT,,SPIEGEL,"Spiegel, Matthew",55144580700
MATTHEW,,SPIEGEL,"Spiegel, Matthew",55144580700
MENAHEM,,SPIEGEL,"Spiegel, Menahem",16479243400
YOSSI,,SPIEGEL,"Spiegel, Yossi",7004174845
JUDITH,,SPIEGL,"Spiegl, Judith",57192980668
ANDREW,,SPIELER,"Spieler, Andrew C.",9275221100
KATHRYN,,SPIER,"Spier, Kathryn E.",6602230529
D,KATHERINE,SPIESS,"Spiess, D. Katherine",6507564709
ANTONIO,,SPILIMBERGO,"Spilimbergo, Antonio",6701643263
PAUL,,SPINDT,"Spindt, Paul A.",6505773166
PAUL,A,SPINDT,"Spindt, Paul A.",6505773166
MICHAEL,,SPIRO,"Spiro, Michael H.",55708111900
WILLIAM,,SPITZ,WILLIAM SPITZ,
JOHN,,SPITZER,"Spitzer, John J.",36904675800
MICHAEL,F,SPIVEY,"Spivey, Michael F.",7005525298
MICHALE,F,SPIVEY,"Spivey, Michael F.",7005525298
ENRICO,,SPOLAORE,"Spolaore, Enrico",55892996300
KENNETH,,SPONG,"Spong, Kenneth R.",6507845056
KENNETH,R,SPONG,"Spong, Kenneth R.",6507845056
PETER,,SPREIJ,"Spreij, Peter",13605933100
CHARLES,,SPRENGER,"Sprenger, Charles D.",54885514100
JONATHAN,,SPRING,JONATHAN SPRING,
SUSAN,,SPRING,SUSAN SPRING,
T,M,SPRINGER,"Springer, Thomas M.",7202052460
TM,,SPRINGER,"Springer, Thomas M.",7202052460
JAAP,,SPRONK,"Spronk, Jaap",6602923415
DANIEL,,SPULBER,"Spulber, Daniel F.",6603758347
NICK,,SPULBER,"Spulber, Nicolas",16521655200
DAVID,,SRAER,"Sraer, David A.",26431556800
BIN,,SRINIDHI,"Srinidhi, Bin N.",15056961300
P,S,SRINIVAS,"Subrahmanya, P. S",35874314000
ANAND,,SRINIVASAN,"Srinivasan, Anand",8278696800
ARUNA,,SRINIVASAN,"Srinivasan, Aruna",7202314458
GOPALAN,,SRINIVASAN,"Srinivasan, Gopalan",57213780549
K,,SRINIVASAN,K SRINIVASAN,
SHIV,,SRINIVASAN,SHIV SRINIVASAN,
SURAJ,,SRINIVASAN,"Srinivasan, Suraj",55431292800
ANUP,,SRIVASTAVA,"Srivastava, Anup",55999686400
SANJAY,,SRIVASTAVA,SANJAY SRIVASTAVA,
CECILE,,SRODES,CECILE SRODES,
PER,,SROMBERG,"StrÖmberg, Per",7006215397
PASCAL,,ST AMOUR,"St-Amour, Pascal",6505912362
PASCAL,,ST-AMOUR,"St-Amour, Pascal",6505912362
ENNIO,,STACCHETTI,"Stacchetti, Ennio",6507435372
GEORGE,W,STADLER,"Stadler, George W.",56654198500
ERIK,,STAFFORD,"Stafford, Erik",7004970573
FRANK,,STAFFORD,"Stafford, Frank P.",55397462400
CHRISTOF,,STAHEL,"Stahel, Christof W.",24825713500
CHRISTOPHE,,STAHEL,"Stahel, Christof W.",24825713500
DALE,,STAHL,"Stahl, Dale O.",35572393700
HARALD,,STAHL,"Stahl, Harald",22636433400
KONRAD,,STAHL,"Stahl, Konrad O.",7005044638
DOUG,,STAIGER,"Staiger, Douglas O.",7005191328
DOUGLAS,,STAIGER,"Staiger, Douglas O.",7005191328
CHRISTOS,,STAIKOURAS,"Staikouras, Christos K.",16302393700
S,,STAIKOURAS,"Staikouras, Sotiris K.",6508135204
JEROME,,STAM,"Stam, Jerome M.",56950218200
ROB,,STAMBAUGH,"Stambaugh, Robert F.",7006465007
ROBERT,,STAMBAUGH,"Stambaugh, Robert F.",7006465007
ROBERT,F,STAMBAUGH,"Stambaugh, Robert F.",7006465007
ROB,,STAMBUAGH,"Stambaugh, Robert F.",7006465007
TOMMY,,STAMLAND,"Stamland, Tommy",8367527000
MICHAEL,Z,STAMOS,"Stamos, Michael Z.",24469248000
JARED,,STANFIELD,"Stanfield, Jared",56781176800
DAVID,,STANGELAND,"Stangeland, David A.",6505774883
DAVID,A,STANGELAND,"Stangeland, David A.",6505774883
JEFFREY,,STANGL,JEFFREY STANGL,
VICTOR,,STANGO,"Stango, Victor O.",6602881071
BRYAN,,STANHOUSE,"Stanhouse, Bryan E.",6507010170
BROOKE,,STANLEY,"Stanley, Brooke W.",43261759200
BROOKE,W,STANLEY,"Stanley, Brooke W.",43261759200
FORREST,,STANLEY,FORREST STANLEY,
JULES,,STANOWICZ,JULES STANOWICZ,
JOHN,J,STANSFIELD,"Stansfield, John J.",6603812771
KENNETH,R,STANTON,"Stanton, Kenneth R.",7005086634
NORMA,,STANTON,NORMA STANTON,
RICHARD,,STANTON,"Stanton, Richard Henry",7101932744
ROBIN,,STANTON,ROBIN STANTON,
SONYA,WILLIAMS,STANTON,"Stanton, Sonya Williams",7102919512
R,,STAPLETON,"Stapleton, Richard C.",7003871506
RC,,STAPLETON,"Stapleton, Richard C.",7003871506
RICHARD,,STAPLETON,"Stapleton, Richard C.",7003871506
RICHARD,C,STAPLETON,"Stapleton, Richard C.",7003871506
ANDREW,,STARK,"Stark, Andrew W.",7201745466
LAURA,,STARKS,"Starks, Laura T.",6603022208
LAURA,T,STARKS,"Starks, Laura T.",6603022208
ROSS,,STARR,"Starr, Ross M.",7103178921
MARTHA,,STARR-MCCLUER,"Starr-McCluer, Martha",6602342154
DICK,,STARTZ,"Startz, Richard",6602724008
RICHARD,,STARTZ,"Startz, Richard",6602724008
DAVID,,STASAVAGE,"Stasavage, David",6603631549
MICHAEL,E,STATEN,"Staten, Michael E.",7004335140
MEIR,,STATMAN,"Statman, Meir",6603706240
ANNE-LOUISE,,STATT,ANNE-LOUISE STATT,
MARKUS,,STAUB,MARKUS STAUB,
DAVID,,STAUBER,DAVID STAUBER,
JEREMY,,STAUM,"Staum, Jeremy",6603421758
GIOVANNI,,STAUNOVO,GIOVANNI STAUNOVO,
MICHAEL,D,STAUNTON,"Staunton, Mike D.",8453258200
MIKE,,STAUNTON,"Staunton, Mike D.",8453258200
JOANNA,,STAVINS,"Stavins, Joanna",6602138635
JAMES,M,STEELEY,"Steeley, James M.",6602786031
ADAM,B,STEEN,"Steen, Adam",16067541700
CATALIN,,STEFANESCU,"Ştefǎnescu, Cǎtǎlina",8360626500
CATALINA,,STEFANESCU,"Ştefǎnescu, Cǎtǎlina",8360626500
IRINA,,STEFANESCU,"Stefanescu, Irina",35849327900
MONICA,,STEFANESCU,MONICA STEFANESCU,
ALESSANDRO,,STEFFANONI,"Steffanoni, Alessandro",36467156600
SASCHA,,STEFFEN,"Steffen, Sascha",36449251800
MICHAEL,,STEGEMOLLER,"Stegemoller, Mike A.",16402996500
MIKE,,STEGEMOLLER,"Stegemoller, Mike A.",16402996500
RICHARD,,STEHLE,"Stehle, Richard",23028503200
JEFF,,STEHM,"Stehm, Jeff",57214834393
DOUG,,STEIGERWALD,"Steigerwald, Douglas G.",7003868761
ERLING,,STEIGUM,"Steigum, Erling",24497529500
TENSIE,,STEIJVERS,"Steijvers, Tensie",14833714100
BENN,,STEIL,"Steil, Benn",6603788814
HARVEY,,STEIN,"Stein, Harvey J.",34877638200
J,,STEIN,"Stein, Jeremy C.",7402750873
JEREMY,,STEIN,"Stein, Jeremy C.",7402750873
JEREMY,C,STEIN,"Stein, Jeremy C.",7402750873
JEROME,,STEIN,"Stein, Jerome L.",7402750519
JEROME,L,STEIN,"Stein, Jerome L.",7402750519
MIKE,,STEIN,MICHAEL STEIN,
PEER,,STEIN,PEER STEIN,
ROBERT,,STEIN,"Stein, Robert",25026536200
ROGER,,STEIN,"Stein, Roger M.",55386991700
ROGER,M,STEIN,"Stein, Roger M.",55386991700
MARK,,STEINBERG,MARK STEINBERG,
MICHAEL,,STEINBERGER,"Steinberger, Michael D.",36944593200
THOMAS,,STEINBERGER,"Steinberger, Thomas",6506413771
CHARLES,,STEINDEL,"Steindel, Charles",23104175000
JAKUB,,STEINER,"Steiner, Jakub",16835409400
KATHARINA,,STEINER,"Steiner, Katharina",56432354200
MICHAEL,,STEINER,MICHAEL STEINER,
THOMAS,L,STEINER,"Steiner, Thomas Lorenz",7103109903
ED,,STEINFELD,"Steinfeld, Edward S.",36966036900
OTTO,,STEINMETZ,OTTO STEINMETZ,
HERMAN,,STEKLER,"Stekler, Herman O.",24349716000
MICHAEL,,STELIAROS,"Steliaros, Michael",57202390085
RUNE,,STENBACKA,"Stenbacka, Rune",56528174300
MITCH,,STENGEL,"Stengel, Mitchell",6603434120
LARS,,STENTOFT,"Stentoft, Lars",6507851546
PAULA,,STEPHAN,"Stephan, Paula E.",7005147989
CLIFF,,STEPHENS,"Stephens, Clifford P.",7202917607
CLIFFORD,,STEPHENS,"Stephens, Clifford P.",7202917607
CLIFFORD,P,STEPHENS,"Stephens, Clifford P.",7202917607
ERIC,,STEPHENS,"Stephens, Eric",56060806000
MITCHELL,,STEPHENS,MITCHELL STEPHENS,
SETH,,STEPHENS-DAVIDOWITZ,"Stephens-Davidowitz, Seth I.",56256566500
FRED,,STERBENZ,"Sterbenz, Frederic P.",6507224425
FREDERIC,,STERBENZ,"Sterbenz, Frederic P.",6507224425
CHARLOTTE,,STERGAARD,CHARLOTTE STERGAARD,
ELMER,,STERKEN,"Sterken, Elmer",6602857484
ANDRE,,STERN,ANDRE STERN,
SCOTT,,STERN,"Stern, Scott",36187349000
ED,,STEVENS,"Stevens, Ed",7202140240
GUY,V G,STEVENS,"Stevens, Guy V.G.",7201901078
MARGARET,,STEVENS,"Stevens, Margaret",7402243319
ROSS,,STEVENS,"Stevens, Ross L.",7403201799
HOWARD,,STEVENSON,"Stevenson, Howard H.",35886396800
MATTHEW,,STEVENSON,MATTHEW STEVENSON,
GORDON,,STEWART,"Stewart, Gordon",36892497900
KENNETH,,STEWART,KENNETH STEWART,
MARIA-FRANCESCA,,STEYN,MARIA-FRANCESCA STEYN,
KAY,,STICE,"Stice, Earl Kay",7005899020
SCOTT,,STICKEL,"Stickel, Scott E.",24303916300
CLYDE,,STICKNEY,"Stickney, Clyde P.",24442657800
DIETER,,STIEFEL,"Stiefel, Dieter",56268761400
DAVID,,STIERMAN,DAVID STIERMAN,
JOSEPH,,STIGLITZ,"Stiglitz, Joseph E.",57208457063
JOSEPH,E,STIGLITZ,"Stiglitz, Joseph E.",57208457063
JC,,STILLEY,JC STILLEY,
ROBERT,,STINE,"Stine, Robert A.",57202896686
TODD,,STINEBRICKNER,"Stinebrickner, Todd R.",6602266416
KEVIN,,STIROH,"Stiroh, Kevin J.",6602826287
KEVIN,J,STIROH,"Stiroh, Kevin J.",6602826287
CHRIS,,STIVERS,"Stivers, Chris T.",6701729849
CHRISTOPHER,,STIVERS,"Stivers, Chris T.",6701729849
CHRISTOPHER,T,STIVERS,"Stivers, Chris T.",6701729849
TOM,,STOBER,"Stober, Thomas L.",7004608550
DUANE,,STOCK,"Stock, Duane R.",7102728542
DUANE,R,STOCK,"Stock, Duane R.",7102728542
JAMES,,STOCK,"Stock, James H.",7202122235
JAMES,H,STOCK,"Stock, James H.",7202122235
JIM,,STOCK,"Stock, James H.",7202122235
TOBY,,STOCK,"Stock, Toby",7004073406
PHILIP,,STOCKEN,PHILIP STOCKEN,
A,,STOCKMAN,"Stockman, Alan C.",7006086543
ALAN,,STOCKMAN,"Stockman, Alan C.",7006086543
ALAN,C,STOCKMAN,"Stockman, Alan C.",7006086543
DAVID,,STOCKTON,DAVID STOCKTON,
NOAH,,STOFFMAN,"Stoffman, Noah",35436257900
PAVEL,A,STOIMENOV,"Stoimenov, Pavel A.",23986229200
EVARIST,,STOJA,"Stoja, Evarist",16308289400
DUSAN,,STOJANOVIC,"Stojanović, Dušan",24068101300
TOM,,STOKER,"Stoker, Thomas M.",7003731294
JEFF,,STOKES,"Stokes, Jeffrey R.",7202786354
N,,STOKEY,"Stokey, Nancy L.",6505964792
NANCY,,STOKEY,"Stokey, Nancy L.",6505964792
NANCY,L,STOKEY,"Stokey, Nancy L.",6505964792
AD,C J,STOKMAN,"Stokman, Ad C.J.",15756155600
AD,CJ,STOKMAN,"Stokman, Ad C.J.",15756155600
LARS,,STOLE,"Stole, Lars A.",6602412362
DAVID,,STOLIN,"Stolin, David",14049184700
HANS,,STOLL,"Stoll, Hans R.",7102728612
HANS,R,STOLL,"Stoll, Hans R.",7102728612
ANNO,,STOLPER,"Stolper, Anno",26030719700
DMITRIY,,STOLYAROV,"Stolyarov, Dmitriy",6602843101
STEPHANIE,MARIE,STOLZ,"Stolz, Stéphanie Marie",36696881600
ALEX,,STOMPER,"Stomper, Alex",14834447300
ALEXANDER,,STOMPER,"Stomper, Alex",14834447300
BERNELL,,STONE,"Stone, Bernell K.",56914717600
GREG,,STONE,"Stone, Gregory R.",24333289900
GREGORY,R,STONE,"Stone, Gregory R.",24333289900
MARK,,STONE,"Stone, Mark R.",8662115800
PETER,,STONEBERG,PETER STONEBERG,
MIKE,,STONEBROOK,MIKE STONEBROOK,
ARTHUR,,STONEHILL,"Stonehill, Arthur",6506056352
PAUL,,STONEMAN,"Stoneman, Paul L.",6602588734
JEFFREY,,STOPPLE,JEFFREY STOPPLE,
PAUL,,STORER,"Storer, Paul",6701517515
KJETIL,,STORESLETTEN,"Storesletten, Kjetil",6507010163
DAVID,J,STOREY,"Storey, David J.",7102776624
PHILIP,A,STORK,"Stork, Philip A.",7005365320
RON,,STORM,RON STORM,
WALTER,,STORTELDER,WALTER STORTELDER,
NEAL,,STOUGHTON,"Stoughton, Neal M.",6602557245
NEAL,M,STOUGHTON,"Stoughton, Neal M.",6602557245
NEIL,,STOUGHTON,"Stoughton, Neal M.",6602557245
ARIS,,STOURAITIS,"Stouraitis, Aris",6507593488
DAVID,,STOUT,DAVID STOUT,
ROGER,,STOVER,"Stover, Roger D.",7005679308
ROGER,D,STOVER,"Stover, Roger D.",7005679308
J,,STOWE,"Stowe, John D.",7007077595
JOHN,,STOWE,"Stowe, John D.",7007077595
STOYAN,,STOYANOV,"Stoyanov, Stoyan V.",14919965800
STOYAN,V,STOYANOV,"Stoyanov, Stoyan V.",14919965800
ILYA,,STRABELEUV,ILYA STRABELEUV,
L,,STRACCA,"Stracca, Livio",6506392696
LIVIO,,STRACCAA,"Stracca, Livio",6506392696
RODNEY,W,STRACHAN,"Strachan, Rodney W.",7004976327
STEFAN,,STRAETMANS,"Straetmans, Stefan T.M.",6507033761
PHIL,,STRAHAN,"Strahan, Philip E.",6701621055
PHILIP,,STRAHAN,"Strahan, Philip E.",6701621055
PHILIP,E,STRAHAN,"Strahan, Philip E.",6701621055
PHILLIP,,STRAHAN,"Strahan, Philip E.",6701621055
SIRI,PETTERSEN,STRANDENES,"Strandenes, Siri Pettersen",6603043145
BILL,,STRANGE,"Strange, William C.",7006715604
WILL,,STRANGE,"Strange, William C.",7006715604
WILLIAM,C,STRANGE,"Strange, William C.",7006715604
DAVID,,STRASBURG,DAVID STRASBURG,
GEORG,,STRASSER,"Strasser, Georg",55506128600
VESNA,,STRASSER,VESNA STRASSER,
CHRISTINA,,STRASSMAIR,"Strassmair, Christina",24171973000
THOMAS,,STRATMANN,"Stratmann, Thomas",6701722502
ROLAND,,STRAUB,"Straub, Roland",23486808300
DANIEL,,STRAUMANN,"Straumann, Daniel",7006199781
JACK,,STRAUSS,"Strauss, Jack K.",7401702574
JACK,K,STRAUSS,"Strauss, Jack K.",7401702574
ROLAND,,STRAUSZ,"Strausz, Roland",6603437754
WILLIAM,E,STRAWDERMAN,"Strawderman, William Edward",6701669876
ILYA,,STREBULAEV,"Strebulaev, Ilya A.",18635114500
ILYA,A,STREBULAEV,"Strebulaev, Ilya A.",18635114500
ALEX,,STREMME,"Stremme, Alexander",6508387261
ALEXANDER,,STREMME,"Stremme, Alexander",6508387261
